time,tg
1982-01-16,1.9909741652011872
1982-02-14,4.78798198223114
1982-03-16,6.058164396286011
1982-04-15,8.596403303146362
1982-05-16,11.618989906311036
1982-06-15,16.21738628387451
1982-07-16,16.72966075897217
1982-08-16,16.366309547424315
1982-09-15,14.686602878570557
1982-10-16,10.101702909469605
1982-11-15,7.905669813156128
1982-12-16,3.9858740878105166
1983-01-16,6.592164254188537
1983-02-14,1.6207749843597412
1983-03-16,6.194399814605713
1983-04-15,7.081053156852722
1983-05-16,10.64283857345581
1983-06-15,14.664693117141724
1983-07-16,20.22466064453125
1983-08-16,17.6858123588562
1983-09-15,14.08532949447632
1983-10-16,10.36946780204773
1983-11-15,7.110499906539917
1983-12-16,5.318580589294434
1984-01-16,3.9805288124084472
1984-02-15,3.277886137962341
1984-03-16,4.644393401145935
1984-04-15,7.961166615486145
1984-05-16,9.610425701141358
1984-06-15,14.988432769775391
1984-07-16,17.155835380554198
1984-08-16,18.03008020401001
1984-09-15,13.961999425888061
1984-10-16,11.196690254211425
1984-11-15,8.079982976913453
1984-12-16,4.592993450164795
1985-01-16,0.4000677260756493
1985-02-14,2.01594642162323
1985-03-16,4.624241752624512
1985-04-15,8.468063325881959
1985-05-16,10.830080394744874
1985-06-15,12.725416107177734
1985-07-16,16.419109477996827
1985-08-16,15.049183530807495
1985-09-15,14.65334309577942
1985-10-16,10.745070486068725
1985-11-15,3.9738231778144835
1985-12-16,6.5385740375518795
1986-01-16,3.3235902523994447
1986-02-14,-1.8092535412311554
1986-03-16,5.311286964416504
1986-04-15,6.167833285331726
1986-05-16,11.121028614044189
1986-06-15,14.903076534271241
1986-07-16,16.428912658691406
1986-08-16,14.171770610809325
1986-09-15,11.256589813232422
1986-10-16,10.99496117591858
1986-11-15,7.796019949913025
1986-12-16,5.792619194984436
1987-01-16,0.1027548373490572
1987-02-14,3.6551284480094908
1987-03-16,4.203122506141662
1987-04-15,10.195886354446412
1987-05-16,10.198548078536987
1987-06-15,13.367332973480224
1987-07-16,16.167851324081422
1987-08-16,16.04777732849121
1987-09-15,14.144823055267334
1987-10-16,9.825960969924926
1987-11-15,6.08290647983551
1987-12-16,5.161038675308228
1988-01-16,4.984416089057922
1988-02-15,4.650934491157532
1988-03-16,6.599967527389526
1988-04-15,8.043473153114318
1988-05-16,11.81242527961731
1988-06-15,14.023512878417968
1988-07-16,14.873661108016968
1988-08-16,15.559512672424317
1988-09-15,13.609639587402343
1988-10-16,10.636557760238647
1988-11-15,4.673046507835388
1988-12-16,7.123803043365479
1989-01-16,5.719357919692993
1989-02-14,5.850428371429444
1989-03-16,7.728786997795105
1989-04-15,6.623283200263977
1989-05-16,13.40410919189453
1989-06-15,14.812389783859253
1989-07-16,18.703079891204833
1989-08-16,17.210006370544434
1989-09-15,15.276802988052369
1989-10-16,11.813367443084717
1989-11-15,5.958913297653198
1989-12-16,5.216074042320251
1990-01-16,6.640015931129455
1990-02-14,7.641667742729187
1990-03-16,8.266425580978394
1990-04-15,7.743493075370789
1990-05-16,12.663261098861694
1990-06-15,13.775786485671997
1990-07-16,17.390529136657715
1990-08-16,18.691224918365478
1990-09-15,13.403646297454834
1990-10-16,12.185096607208251
1990-11-15,6.631733222007751
1990-12-16,3.8465515208244323
1991-01-16,3.342387008666992
1991-02-14,1.16162144780159
1991-03-16,7.910532159805298
1991-04-15,7.905586543083191
1991-05-16,10.844090223312378
1991-06-15,12.436533012390136
1991-07-16,17.449764499664308
1991-08-16,17.564021949768065
1991-09-15,14.870049524307252
1991-10-16,9.914702920913696
1991-11-15,6.646539855003357
1991-12-16,3.8329321789741515
1992-01-16,3.077174119949341
1992-02-15,5.130037679672241
1992-03-16,7.48027087688446
1992-04-15,8.88380654335022
1992-05-16,13.74422875404358
1992-06-15,15.716892862319947
1992-07-16,16.71304801940918
1992-08-16,16.1402996635437
1992-09-15,13.759406442642211
1992-10-16,7.752357769012451
1992-11-15,7.495853333473206
1992-12-16,3.187667682170868
1993-01-16,5.725454678535462
1993-02-14,4.115464305877685
1993-03-16,6.724519205093384
1993-04-15,9.44611289024353
1993-05-16,11.775209341049194
1993-06-15,15.365436201095582
1993-07-16,15.790177078247071
1993-08-16,15.15309310913086
1993-09-15,12.463659582138062
1993-10-16,8.498367357254029
1993-11-15,4.791493215560913
1993-12-16,5.568545041084289
1994-01-16,5.425938715934754
1994-02-14,3.4957213401794434
1994-03-16,7.986532096862793
1994-04-15,8.344473066329956
1994-05-16,10.962173862457275
1994-06-15,15.088422966003417
1994-07-16,18.516216068267823
1994-08-16,16.54242530822754
1994-09-15,12.974409494400025
1994-10-16,10.12920292854309
1994-11-15,10.04534649848938
1994-12-16,5.909496741294861
1995-01-16,4.688586916923523
1995-02-14,6.804089112281799
1995-03-16,5.665948357582092
1995-04-15,9.227906436920167
1995-05-16,12.005961036682129
1995-06-15,14.369503049850463
1995-07-16,18.889935092926024
1995-08-16,19.51608352661133
1995-09-15,13.737532835006714
1995-10-16,13.283402881622315
1995-11-15,7.546569838523864
1995-12-16,2.3673515558242797
1996-01-16,4.420877375602722
1996-02-15,2.423206830024719
1996-03-16,4.562951378822326
1996-04-15,8.692149848937989
1996-05-16,9.12856104850769
1996-06-15,14.794076261520386
1996-07-16,17.204341850280763
1996-08-16,16.945790061950685
1996-09-15,13.712799711227417
1996-10-16,11.590583610534669
1996-11-15,5.729266376495361
1996-12-16,2.710503134727478
1997-01-16,1.9470967650413513
1997-02-14,6.712689075469971
1997-03-16,8.66753532409668
1997-04-15,9.082090024948121
1997-05-16,11.73905785560608
1997-06-15,14.618882942199708
1997-07-16,17.16850891113281
1997-08-16,19.755954685211183
1997-09-15,14.710676250457764
1997-10-16,10.167280559539796
1997-11-15,8.478223180770874
1997-12-16,5.744038596153259
1998-01-16,5.187045092582703
1998-02-14,7.174210495948792
1998-03-16,8.050641832351685
1998-04-15,8.021936392784118
1998-05-16,13.33379020690918
1998-06-15,14.835343046188354
1998-07-16,16.066567411422728
1998-08-16,16.520667152404783
1998-09-15,15.244226207733155
1998-10-16,10.636054515838623
1998-11-15,5.485799870491028
1998-12-16,5.771654753684998
1999-01-16,5.4919547271728515
1999-02-14,5.156439142227173
1999-03-16,7.441309494972229
1999-04-15,9.656243181228637
1999-05-16,13.34796422958374
1999-06-15,14.208936138153076
1999-07-16,18.061499271392822
1999-08-16,16.7219868850708
1999-09-15,15.958503131866456
1999-10-16,10.668045129776
1999-11-15,7.518776535987854
1999-12-16,4.263902974128723
2000-01-16,4.480051503181458
2000-02-15,6.374051599502564
2000-03-16,7.471335401535034
2000-04-15,8.034083170890808
2000-05-16,12.411864004135133
2000-06-15,15.652579832077027
2000-07-16,15.721131982803344
2000-08-16,17.425506000518798
2000-09-15,15.163769445419312
2000-10-16,10.811328954696656
2000-11-15,7.233696527481079
2000-12-16,5.9374191856384275
2001-01-16,3.4822418332099914
2001-02-14,4.840428500175476
2001-03-16,5.723206357955933
2001-04-15,8.27310658454895
2001-05-16,12.638367490768433
2001-06-15,14.966736364364625
2001-07-16,17.835360870361328
2001-08-16,17.360232372283935
2001-09-15,13.71147982597351
2001-10-16,13.728354749679566
2001-11-15,6.9927131986618045
2001-12-16,2.9077096462249754
2002-01-16,5.718416094779968
2002-02-14,7.1544606590271
2002-03-16,7.930073976516724
2002-04-15,9.663733329772949
2002-05-16,12.074906196594238
2002-06-15,14.671232929229737
2002-07-16,16.595580215454103
2002-08-16,17.442980461120605
2002-09-15,14.476616230010986
2002-10-16,10.534906244277954
2002-11-15,8.743893175125121
2002-12-16,6.163844995498657
2003-01-16,4.328377280235291
2003-02-14,4.225249967575073
2003-03-16,7.609954605102539
2003-04-15,9.508716316223145
2003-05-16,12.408251333236695
2003-06-15,16.6602396774292
2003-07-16,18.017861099243163
2003-08-16,19.193477115631104
2003-09-15,14.539839696884155
2003-10-16,8.979974203109741
2003-11-15,8.375329704284669
2003-12-16,4.907167582511902
2004-01-16,5.354938545227051
2004-02-15,5.310082640647888
2004-03-16,6.66186752319336
2004-04-15,9.800903244018555
2004-05-16,12.578215999603271
2004-06-15,16.143396396636962
2004-07-16,16.59882221221924
2004-08-16,18.321748161315917
2004-09-15,15.33484616279602
2004-10-16,11.22393219947815
2004-11-15,7.70912314414978
2004-12-16,5.093222546577453
2005-01-16,6.040693335533142
2005-02-14,4.268424983024597
2005-03-16,7.477545127868653
2005-04-15,9.59192985534668
2005-05-16,11.944770488739014
2005-06-15,16.359099140167235
2005-07-16,17.461018676757813
2005-08-16,17.18215419769287
2005-09-15,15.983690023422241
2005-10-16,13.631651496887207
2005-11-15,6.101636443138123
2005-12-16,4.38791928768158
2006-01-16,4.360325756072998
2006-02-14,3.471207118034363
2006-03-16,5.2955353307724
2006-04-15,9.34703658103943
2006-05-16,12.967264299392701
2006-06-15,16.924696617126465
2006-07-16,20.708176918029785
2006-08-16,17.05482271194458
2006-09-15,17.440766582489015
2006-10-16,13.501796360015868
2006-11-15,8.187156372070312
2006-12-16,6.519258046150208
2007-01-16,7.157386946678161
2007-02-14,6.277999982833863
2007-03-16,7.42355137348175
2007-04-15,11.607203254699707
2007-05-16,12.145638580322265
2007-06-15,15.606709537506104
2007-07-16,16.02796733856201
2007-08-16,16.413487014770507
2007-09-15,14.376999807357787
2007-10-16,11.102967395782471
2007-11-15,7.364143118858338
2007-12-16,5.006532187461853
2008-01-16,6.967354750633239
2008-02-15,5.640875749588012
2008-03-16,6.541386938095092
2008-04-15,8.641319522857666
2008-05-16,13.373570775985717
2008-06-15,15.154346427917481
2008-07-16,16.915703067779543
2008-08-16,16.930192890167238
2008-09-15,13.750552711486817
2008-10-16,9.891654529571532
2008-11-15,7.170113172531128
2008-12-16,3.760532248020172
2009-01-16,2.868490209579468
2009-02-14,4.484196290969849
2009-03-16,7.464319205284118
2009-04-15,10.43950306892395
2009-05-16,12.899189758300782
2009-06-15,15.870339756011964
2009-07-16,17.237712879180908
2009-08-16,17.567447853088378
2009-09-15,14.928586359024047
2009-10-16,11.836651649475098
2009-11-15,9.212386665344239
2009-12-16,3.286690287590027
2010-01-16,1.264370949268341
2010-02-14,3.5723677182197573
2010-03-16,6.665319242477417
2010-04-15,9.8408833026886
2010-05-16,11.804809579849243
2010-06-15,16.490343189239503
2010-07-16,18.556628646850587
2010-08-16,16.227318935394287
2010-09-15,14.144366445541381
2010-10-16,10.705164155960084
2010-11-15,5.03353334903717
2010-12-16,-0.07421290263533593
2011-01-16,4.110409617424011
2011-02-14,6.807135610580445
2011-03-16,7.942399935722351
2011-04-15,12.891629619598389
2011-05-16,13.176799354553223
2011-06-15,14.34614278793335
2011-07-16,15.64923526763916
2011-08-16,15.97041247367859
2011-09-15,15.522002868652343
2011-10-16,12.650325489044189
2011-11-15,9.64984287261963
2011-12-16,5.929438548088074
2012-01-16,6.053728852272034
2012-02-15,3.827217140197754
2012-03-16,8.429935541152954
2012-04-15,7.923893074989319
2012-05-16,12.959693145751952
2012-06-15,14.598736238479614
2012-07-16,16.65227336883545
2012-08-16,18.03019983291626
2012-09-15,13.50049994468689
2012-10-16,9.76884479522705
2012-11-15,6.766573143005371
2012-12-16,5.184057998657226
2013-01-16,3.5547580122947693
2013-02-14,3.2410427284240724
2013-03-16,2.9007063627243044
2013-04-15,7.95224970817566
2013-05-16,10.879309425354004
2013-06-15,14.401279554367065
2013-07-16,19.35793869018555
2013-08-16,17.767425422668456
2013-09-15,14.110386476516723
2013-10-16,12.800644874572754
2013-11-15,6.329266633987427
2013-12-16,6.407961139678955
2014-01-16,5.986996722221375
2014-02-14,6.569510660171509
2014-03-16,7.870703101158142
2014-04-15,10.39227674484253
2014-05-16,12.561467399597168
2014-06-15,16.113083095550536
2014-07-16,18.857612323760986
2014-08-16,15.882093000411988
2014-09-15,15.894046239852905
2014-10-16,12.941203107833863
2014-11-15,8.269543228149415
2014-12-16,5.177496724128723
2015-01-16,4.564270668029785
2015-02-14,3.9688713788986205
2015-03-16,6.963509473800659
2015-04-15,9.8047665309906
2015-05-16,11.795138492584229
2015-06-15,15.178773021697998
2015-07-16,17.068660984039308
2015-08-16,16.770625896453858
2015-09-15,13.272633266448974
2015-10-16,11.191280288696289
2015-11-15,9.714133071899415
2015-12-16,10.422096462249756
2016-01-16,5.727335376739502
2016-02-15,5.36574122428894
2016-03-16,5.84420636177063
2016-04-15,8.083163204193115
2016-05-16,13.10391568183899
2016-06-15,15.716363143920898
2016-07-16,17.91976146697998
2016-08-16,18.12444465637207
2016-09-15,16.593532886505127
2016-10-16,10.88028678894043
2016-11-15,6.0050365304946896
2016-12-16,5.744667682647705
2017-01-16,3.5760225081443786
2017-02-14,6.087142763137817
2017-03-16,9.247773847579957
2017-04-15,9.504683170318604
2017-05-16,13.892809257507324
2017-06-15,17.26449312210083
2017-07-16,18.122073516845703
